record_id,model_kind,cell_id,data_seed,model_seed,beta,both_hitting_time,both_hitting_time_status,causal_starvation_certified,gated_delta_tw,gated_delta_tw_status,regime,right_censored,target_met_at_initialization,weak_auc_gap,weak_hitting_time,weak_hitting_time_status,weak_only_learnable,outcome_suppression,all_beta_robust_causal_certificate
esa-gru-rho3_lag1-d303-m3010,gru,rho3_lag1,303,3010,1,,right_censored,false,,undefined,unlearnable,true,false,0.51025835357140747,,right_censored,false,true,false
esa-gru-rho3_lag1-d303-m3010,gru,rho3_lag1,303,3010,2,,right_censored,false,,undefined,unlearnable,true,false,0.51025835357140747,,right_censored,false,true,false
esa-gru-rho3_lag1-d303-m3011,gru,rho3_lag1,303,3011,0.25,,right_censored,true,,right_censored,starvation,true,false,0.19895510720089071,7.8350929471735435,finite,true,true,false
esa-gru-rho3_lag1-d303-m3011,gru,rho3_lag1,303,3011,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.19895510720089071,,right_censored,false,true,false
esa-gru-rho3_lag1-d303-m3011,gru,rho3_lag1,303,3011,1,,right_censored,false,,undefined,unlearnable,true,false,0.19895510720089071,,right_censored,false,true,false
esa-gru-rho3_lag1-d303-m3011,gru,rho3_lag1,303,3011,2,,right_censored,false,,undefined,unlearnable,true,false,0.19895510720089071,,right_censored,false,true,false
esa-gru-rho3_lag1-d303-m3012,gru,rho3_lag1,303,3012,0.25,,right_censored,false,,right_censored,starvation,true,false,0.20710607651853929,9.0992487342081088,finite,true,false,false
esa-gru-rho3_lag1-d303-m3012,gru,rho3_lag1,303,3012,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.20710607651853929,,right_censored,false,false,false
esa-gru-rho3_lag1-d303-m3012,gru,rho3_lag1,303,3012,1,,right_censored,false,,undefined,unlearnable,true,false,0.20710607651853929,,right_censored,false,false,false
esa-gru-rho3_lag1-d303-m3012,gru,rho3_lag1,303,3012,2,,right_censored,false,,undefined,unlearnable,true,false,0.20710607651853929,,right_censored,false,false,false
esa-gru-rho3_lag1-d303-m3013,gru,rho3_lag1,303,3013,0.25,,right_censored,false,,right_censored,starvation,true,false,1.5140413817949592,6.2642744466865254,finite,true,false,false
esa-gru-rho3_lag1-d303-m3013,gru,rho3_lag1,303,3013,0.5,,right_censored,false,,right_censored,starvation,true,false,1.5140413817949592,8.7729846176752506,finite,true,false,false
esa-gru-rho3_lag1-d303-m3013,gru,rho3_lag1,303,3013,1,,right_censored,false,,undefined,unlearnable,true,false,1.5140413817949592,,right_censored,false,false,false
esa-gru-rho3_lag1-d303-m3013,gru,rho3_lag1,303,3013,2,,right_censored,false,,undefined,unlearnable,true,false,1.5140413817949592,,right_censored,false,false,false
esa-gru-rho3_lag1-d303-m3014,gru,rho3_lag1,303,3014,0.25,,right_censored,true,,right_censored,starvation,true,false,0.72184753011097191,7.430153171214549,finite,true,true,false
esa-gru-rho3_lag1-d303-m3014,gru,rho3_lag1,303,3014,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.72184753011097191,,right_censored,false,true,false
esa-gru-rho3_lag1-d303-m3014,gru,rho3_lag1,303,3014,1,,right_censored,false,,undefined,unlearnable,true,false,0.72184753011097191,,right_censored,false,true,false
esa-gru-rho3_lag1-d303-m3014,gru,rho3_lag1,303,3014,2,,right_censored,false,,undefined,unlearnable,true,false,0.72184753011097191,,right_censored,false,true,false
esa-gru-rho3_lag1-d303-m3015,gru,rho3_lag1,303,3015,0.25,,right_censored,false,,right_censored,starvation,true,false,1.0691342406906186,7.3668183636727349,finite,true,false,false
esa-gru-rho3_lag1-d303-m3015,gru,rho3_lag1,303,3015,0.5,,right_censored,false,,right_censored,starvation,true,false,1.0691342406906186,9.9561188677805763,finite,true,false,false
esa-gru-rho3_lag1-d303-m3015,gru,rho3_lag1,303,3015,1,,right_censored,false,,undefined,unlearnable,true,false,1.0691342406906186,,right_censored,false,false,false
esa-gru-rho3_lag1-d303-m3015,gru,rho3_lag1,303,3015,2,,right_censored,false,,undefined,unlearnable,true,false,1.0691342406906186,,right_censored,false,false,false
esa-gru-rho3_lag1-d303-m3016,gru,rho3_lag1,303,3016,0.25,,right_censored,false,,right_censored,starvation,true,false,0.27852089068619529,8.3733626560018628,finite,true,false,false
esa-gru-rho3_lag1-d303-m3016,gru,rho3_lag1,303,3016,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.27852089068619529,,right_censored,false,false,false
esa-gru-rho3_lag1-d303-m3016,gru,rho3_lag1,303,3016,1,,right_censored,false,,undefined,unlearnable,true,false,0.27852089068619529,,right_censored,false,false,false
esa-gru-rho3_lag1-d303-m3016,gru,rho3_lag1,303,3016,2,,right_censored,false,,undefined,unlearnable,true,false,0.27852089068619529,,right_censored,false,false,false
esa-gru-rho3_lag1-d303-m3017,gru,rho3_lag1,303,3017,0.25,,right_censored,false,,right_censored,starvation,true,false,0.64440741657745082,7.167803852244071,finite,true,false,false
esa-gru-rho3_lag1-d303-m3017,gru,rho3_lag1,303,3017,0.5,,right_censored,false,,right_censored,starvation,true,false,0.64440741657745082,9.7413354557245615,finite,true,false,false
esa-gru-rho3_lag1-d303-m3017,gru,rho3_lag1,303,3017,1,,right_censored,false,,undefined,unlearnable,true,false,0.64440741657745082,,right_censored,false,false,false
esa-gru-rho3_lag1-d303-m3017,gru,rho3_lag1,303,3017,2,,right_censored,false,,undefined,unlearnable,true,false,0.64440741657745082,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3010,gru,rho3_lag1,304,3010,0.25,,right_censored,true,,right_censored,starvation,true,false,0.47207195735536506,7.0620003559050577,finite,true,true,false
esa-gru-rho3_lag1-d304-m3010,gru,rho3_lag1,304,3010,0.5,,right_censored,true,,right_censored,starvation,true,false,0.47207195735536506,9.6490418912726117,finite,true,true,false
esa-gru-rho3_lag1-d304-m3010,gru,rho3_lag1,304,3010,1,,right_censored,false,,undefined,unlearnable,true,false,0.47207195735536506,,right_censored,false,true,false
esa-gru-rho3_lag1-d304-m3010,gru,rho3_lag1,304,3010,2,,right_censored,false,,undefined,unlearnable,true,false,0.47207195735536506,,right_censored,false,true,false
esa-gru-rho3_lag1-d304-m3011,gru,rho3_lag1,304,3011,0.25,,right_censored,true,,right_censored,starvation,true,false,0.19816494162660087,7.8725065811191719,finite,true,true,false
esa-gru-rho3_lag1-d304-m3011,gru,rho3_lag1,304,3011,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.19816494162660087,,right_censored,false,true,false
esa-gru-rho3_lag1-d304-m3011,gru,rho3_lag1,304,3011,1,,right_censored,false,,undefined,unlearnable,true,false,0.19816494162660087,,right_censored,false,true,false
esa-gru-rho3_lag1-d304-m3011,gru,rho3_lag1,304,3011,2,,right_censored,false,,undefined,unlearnable,true,false,0.19816494162660087,,right_censored,false,true,false
esa-gru-rho3_lag1-d304-m3012,gru,rho3_lag1,304,3012,0.25,,right_censored,false,,right_censored,starvation,true,false,0.185178483009804,9.2016337873598317,finite,true,false,false
esa-gru-rho3_lag1-d304-m3012,gru,rho3_lag1,304,3012,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.185178483009804,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3012,gru,rho3_lag1,304,3012,1,,right_censored,false,,undefined,unlearnable,true,false,0.185178483009804,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3012,gru,rho3_lag1,304,3012,2,,right_censored,false,,undefined,unlearnable,true,false,0.185178483009804,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3013,gru,rho3_lag1,304,3013,0.25,,right_censored,false,,right_censored,starvation,true,false,1.4902510058600453,6.3181668974817606,finite,true,false,false
esa-gru-rho3_lag1-d304-m3013,gru,rho3_lag1,304,3013,0.5,,right_censored,false,,right_censored,starvation,true,false,1.4902510058600453,8.8439553701067108,finite,true,false,false
esa-gru-rho3_lag1-d304-m3013,gru,rho3_lag1,304,3013,1,,right_censored,false,,undefined,unlearnable,true,false,1.4902510058600453,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3013,gru,rho3_lag1,304,3013,2,,right_censored,false,,undefined,unlearnable,true,false,1.4902510058600453,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3014,gru,rho3_lag1,304,3014,0.25,,right_censored,true,,right_censored,starvation,true,false,0.70254373321658914,7.4852963047464529,finite,true,true,false
esa-gru-rho3_lag1-d304-m3014,gru,rho3_lag1,304,3014,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.70254373321658914,,right_censored,false,true,false
esa-gru-rho3_lag1-d304-m3014,gru,rho3_lag1,304,3014,1,,right_censored,false,,undefined,unlearnable,true,false,0.70254373321658914,,right_censored,false,true,false
esa-gru-rho3_lag1-d304-m3014,gru,rho3_lag1,304,3014,2,,right_censored,false,,undefined,unlearnable,true,false,0.70254373321658914,,right_censored,false,true,false
esa-gru-rho3_lag1-d304-m3015,gru,rho3_lag1,304,3015,0.25,,right_censored,false,,right_censored,starvation,true,false,1.0493681743741035,7.4261353697100185,finite,true,false,false
esa-gru-rho3_lag1-d304-m3015,gru,rho3_lag1,304,3015,0.5,,right_censored,false,,undefined,unlearnable,true,false,1.0493681743741035,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3015,gru,rho3_lag1,304,3015,1,,right_censored,false,,undefined,unlearnable,true,false,1.0493681743741035,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3015,gru,rho3_lag1,304,3015,2,,right_censored,false,,undefined,unlearnable,true,false,1.0493681743741035,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3016,gru,rho3_lag1,304,3016,0.25,,right_censored,false,,right_censored,starvation,true,false,0.26123711770924274,8.4482588092447521,finite,true,false,false
esa-gru-rho3_lag1-d304-m3016,gru,rho3_lag1,304,3016,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.26123711770924274,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3016,gru,rho3_lag1,304,3016,1,,right_censored,false,,undefined,unlearnable,true,false,0.26123711770924274,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3016,gru,rho3_lag1,304,3016,2,,right_censored,false,,undefined,unlearnable,true,false,0.26123711770924274,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3017,gru,rho3_lag1,304,3017,0.25,,right_censored,false,,right_censored,starvation,true,false,0.62825901056639843,7.2404860845549184,finite,true,false,false
esa-gru-rho3_lag1-d304-m3017,gru,rho3_lag1,304,3017,0.5,,right_censored,false,,right_censored,starvation,true,false,0.62825901056639843,9.834679825622489,finite,true,false,false
esa-gru-rho3_lag1-d304-m3017,gru,rho3_lag1,304,3017,1,,right_censored,false,,undefined,unlearnable,true,false,0.62825901056639843,,right_censored,false,false,false
esa-gru-rho3_lag1-d304-m3017,gru,rho3_lag1,304,3017,2,,right_censored,false,,undefined,unlearnable,true,false,0.62825901056639843,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3010,gru,rho4_lag2,301,3010,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.10013702838914468,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3010,gru,rho4_lag2,301,3010,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.10013702838914468,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3010,gru,rho4_lag2,301,3010,1,,right_censored,false,,undefined,unlearnable,true,false,0.10013702838914468,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3010,gru,rho4_lag2,301,3010,2,,right_censored,false,,undefined,unlearnable,true,false,0.10013702838914468,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3011,gru,rho4_lag2,301,3011,0.25,,right_censored,false,,undefined,unlearnable,true,false,-0.0063287616707384739,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3011,gru,rho4_lag2,301,3011,0.5,,right_censored,false,,undefined,unlearnable,true,false,-0.0063287616707384739,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3011,gru,rho4_lag2,301,3011,1,,right_censored,false,,undefined,unlearnable,true,false,-0.0063287616707384739,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3011,gru,rho4_lag2,301,3011,2,,right_censored,false,,undefined,unlearnable,true,false,-0.0063287616707384739,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3012,gru,rho4_lag2,301,3012,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.027479512523859731,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3012,gru,rho4_lag2,301,3012,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.027479512523859731,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3012,gru,rho4_lag2,301,3012,1,,right_censored,false,,undefined,unlearnable,true,false,0.027479512523859731,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3012,gru,rho4_lag2,301,3012,2,,right_censored,false,,undefined,unlearnable,true,false,0.027479512523859731,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3013,gru,rho4_lag2,301,3013,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.59426208992954332,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3013,gru,rho4_lag2,301,3013,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.59426208992954332,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3013,gru,rho4_lag2,301,3013,1,,right_censored,false,,undefined,unlearnable,true,false,0.59426208992954332,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3013,gru,rho4_lag2,301,3013,2,,right_censored,false,,undefined,unlearnable,true,false,0.59426208992954332,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3014,gru,rho4_lag2,301,3014,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.30814934817317402,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3014,gru,rho4_lag2,301,3014,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.30814934817317402,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3014,gru,rho4_lag2,301,3014,1,,right_censored,false,,undefined,unlearnable,true,false,0.30814934817317402,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3014,gru,rho4_lag2,301,3014,2,,right_censored,false,,undefined,unlearnable,true,false,0.30814934817317402,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3015,gru,rho4_lag2,301,3015,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.43040349157527091,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3015,gru,rho4_lag2,301,3015,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.43040349157527091,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3015,gru,rho4_lag2,301,3015,1,,right_censored,false,,undefined,unlearnable,true,false,0.43040349157527091,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3015,gru,rho4_lag2,301,3015,2,,right_censored,false,,undefined,unlearnable,true,false,0.43040349157527091,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3016,gru,rho4_lag2,301,3016,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.10944077779568033,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3016,gru,rho4_lag2,301,3016,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.10944077779568033,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3016,gru,rho4_lag2,301,3016,1,,right_censored,false,,undefined,unlearnable,true,false,0.10944077779568033,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3016,gru,rho4_lag2,301,3016,2,,right_censored,false,,undefined,unlearnable,true,false,0.10944077779568033,,right_censored,false,false,false
esa-gru-rho4_lag2-d301-m3017,gru,rho4_lag2,301,3017,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.21778071629232726,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3017,gru,rho4_lag2,301,3017,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.21778071629232726,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3017,gru,rho4_lag2,301,3017,1,,right_censored,false,,undefined,unlearnable,true,false,0.21778071629232726,,right_censored,false,true,false
esa-gru-rho4_lag2-d301-m3017,gru,rho4_lag2,301,3017,2,,right_censored,false,,undefined,unlearnable,true,false,0.21778071629232726,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3010,gru,rho4_lag2,302,3010,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.1013246888760477,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3010,gru,rho4_lag2,302,3010,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.1013246888760477,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3010,gru,rho4_lag2,302,3010,1,,right_censored,false,,undefined,unlearnable,true,false,0.1013246888760477,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3010,gru,rho4_lag2,302,3010,2,,right_censored,false,,undefined,unlearnable,true,false,0.1013246888760477,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3011,gru,rho4_lag2,302,3011,0.25,,right_censored,false,,undefined,unlearnable,true,false,-0.02337516397237779,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3011,gru,rho4_lag2,302,3011,0.5,,right_censored,false,,undefined,unlearnable,true,false,-0.02337516397237779,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3011,gru,rho4_lag2,302,3011,1,,right_censored,false,,undefined,unlearnable,true,false,-0.02337516397237779,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3011,gru,rho4_lag2,302,3011,2,,right_censored,false,,undefined,unlearnable,true,false,-0.02337516397237779,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3012,gru,rho4_lag2,302,3012,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.026145481836283575,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3012,gru,rho4_lag2,302,3012,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.026145481836283575,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3012,gru,rho4_lag2,302,3012,1,,right_censored,false,,undefined,unlearnable,true,false,0.026145481836283575,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3012,gru,rho4_lag2,302,3012,2,,right_censored,false,,undefined,unlearnable,true,false,0.026145481836283575,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3013,gru,rho4_lag2,302,3013,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.57498705158941443,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3013,gru,rho4_lag2,302,3013,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.57498705158941443,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3013,gru,rho4_lag2,302,3013,1,,right_censored,false,,undefined,unlearnable,true,false,0.57498705158941443,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3013,gru,rho4_lag2,302,3013,2,,right_censored,false,,undefined,unlearnable,true,false,0.57498705158941443,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3014,gru,rho4_lag2,302,3014,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.3048445017600897,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3014,gru,rho4_lag2,302,3014,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.3048445017600897,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3014,gru,rho4_lag2,302,3014,1,,right_censored,false,,undefined,unlearnable,true,false,0.3048445017600897,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3014,gru,rho4_lag2,302,3014,2,,right_censored,false,,undefined,unlearnable,true,false,0.3048445017600897,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3015,gru,rho4_lag2,302,3015,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.42068041996099048,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3015,gru,rho4_lag2,302,3015,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.42068041996099048,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3015,gru,rho4_lag2,302,3015,1,,right_censored,false,,undefined,unlearnable,true,false,0.42068041996099048,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3015,gru,rho4_lag2,302,3015,2,,right_censored,false,,undefined,unlearnable,true,false,0.42068041996099048,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3016,gru,rho4_lag2,302,3016,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.10582379590341587,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3016,gru,rho4_lag2,302,3016,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.10582379590341587,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3016,gru,rho4_lag2,302,3016,1,,right_censored,false,,undefined,unlearnable,true,false,0.10582379590341587,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3016,gru,rho4_lag2,302,3016,2,,right_censored,false,,undefined,unlearnable,true,false,0.10582379590341587,,right_censored,false,false,false
esa-gru-rho4_lag2-d302-m3017,gru,rho4_lag2,302,3017,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.20044232881627977,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3017,gru,rho4_lag2,302,3017,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.20044232881627977,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3017,gru,rho4_lag2,302,3017,1,,right_censored,false,,undefined,unlearnable,true,false,0.20044232881627977,,right_censored,false,true,false
esa-gru-rho4_lag2-d302-m3017,gru,rho4_lag2,302,3017,2,,right_censored,false,,undefined,unlearnable,true,false,0.20044232881627977,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3010,gru,rho4_lag2,303,3010,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.11301350223366169,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3010,gru,rho4_lag2,303,3010,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.11301350223366169,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3010,gru,rho4_lag2,303,3010,1,,right_censored,false,,undefined,unlearnable,true,false,0.11301350223366169,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3010,gru,rho4_lag2,303,3010,2,,right_censored,false,,undefined,unlearnable,true,false,0.11301350223366169,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3011,gru,rho4_lag2,303,3011,0.25,,right_censored,false,,undefined,unlearnable,true,false,-0.019725733180530378,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3011,gru,rho4_lag2,303,3011,0.5,,right_censored,false,,undefined,unlearnable,true,false,-0.019725733180530378,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3011,gru,rho4_lag2,303,3011,1,,right_censored,false,,undefined,unlearnable,true,false,-0.019725733180530378,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3011,gru,rho4_lag2,303,3011,2,,right_censored,false,,undefined,unlearnable,true,false,-0.019725733180530378,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3012,gru,rho4_lag2,303,3012,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.029654211917659264,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3012,gru,rho4_lag2,303,3012,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.029654211917659264,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3012,gru,rho4_lag2,303,3012,1,,right_censored,false,,undefined,unlearnable,true,false,0.029654211917659264,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3012,gru,rho4_lag2,303,3012,2,,right_censored,false,,undefined,unlearnable,true,false,0.029654211917659264,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3013,gru,rho4_lag2,303,3013,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.5876483903033658,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3013,gru,rho4_lag2,303,3013,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.5876483903033658,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3013,gru,rho4_lag2,303,3013,1,,right_censored,false,,undefined,unlearnable,true,false,0.5876483903033658,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3013,gru,rho4_lag2,303,3013,2,,right_censored,false,,undefined,unlearnable,true,false,0.5876483903033658,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3014,gru,rho4_lag2,303,3014,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.31274909243220467,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3014,gru,rho4_lag2,303,3014,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.31274909243220467,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3014,gru,rho4_lag2,303,3014,1,,right_censored,false,,undefined,unlearnable,true,false,0.31274909243220467,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3014,gru,rho4_lag2,303,3014,2,,right_censored,false,,undefined,unlearnable,true,false,0.31274909243220467,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3015,gru,rho4_lag2,303,3015,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.42785078814486038,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3015,gru,rho4_lag2,303,3015,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.42785078814486038,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3015,gru,rho4_lag2,303,3015,1,,right_censored,false,,undefined,unlearnable,true,false,0.42785078814486038,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3015,gru,rho4_lag2,303,3015,2,,right_censored,false,,undefined,unlearnable,true,false,0.42785078814486038,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3016,gru,rho4_lag2,303,3016,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.11126777302852132,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3016,gru,rho4_lag2,303,3016,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.11126777302852132,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3016,gru,rho4_lag2,303,3016,1,,right_censored,false,,undefined,unlearnable,true,false,0.11126777302852132,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3016,gru,rho4_lag2,303,3016,2,,right_censored,false,,undefined,unlearnable,true,false,0.11126777302852132,,right_censored,false,false,false
esa-gru-rho4_lag2-d303-m3017,gru,rho4_lag2,303,3017,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.20504586836905214,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3017,gru,rho4_lag2,303,3017,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.20504586836905214,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3017,gru,rho4_lag2,303,3017,1,,right_censored,false,,undefined,unlearnable,true,false,0.20504586836905214,,right_censored,false,true,false
esa-gru-rho4_lag2-d303-m3017,gru,rho4_lag2,303,3017,2,,right_censored,false,,undefined,unlearnable,true,false,0.20504586836905214,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3010,gru,rho4_lag2,304,3010,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.09965182497398925,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3010,gru,rho4_lag2,304,3010,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.09965182497398925,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3010,gru,rho4_lag2,304,3010,1,,right_censored,false,,undefined,unlearnable,true,false,0.09965182497398925,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3010,gru,rho4_lag2,304,3010,2,,right_censored,false,,undefined,unlearnable,true,false,0.09965182497398925,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3011,gru,rho4_lag2,304,3011,0.25,,right_censored,false,,undefined,unlearnable,true,false,-0.018625399481970832,,right_censored,false,true,false
