record_id,model_kind,cell_id,method_id,publication_label,data_seed,model_seed,weak_auc_gap,weak_rescue_score,beta_first_hit_delay,beta_first_hit_delay_status,final_both_weak_response,strong_response_auc,final_strong_response,absolute_strong_response_auc_difference_from_erm,absolute_final_strong_response_difference_from_erm,diagnostic_status,target_attainment_fraction,feasibility_fraction,cap_binding_fraction,max_absolute_strong_drift_change,paired_wall_time_ratio_to_erm,process_peak_rss_bytes,static_parameter_bytes,cuda_status
esb-pcgrad-rho5_lag3-d303-m3015,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,303,3015,0.00031637724023312317,-0.00031637724023312317,-6.4492290494655435e-05,finite,5.2647829055786133,11.857293886318804,1.488600492477417,0.94296463318169188,0.073569297790527344,available,1,1,0,0.16139405965805054,1.6658445424092077,400687104,17152,N/A
esb-pcgrad-rho5_lag3-d303-m3016,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,303,3016,7.470903801731768e-05,-7.470903801731768e-05,0.00012782186011772723,finite,4.8472366333007812,12.009127118764447,1.5969865322113037,1.2004845527932062,0.18988919258117676,available,1,1,0,0.16167512536048889,1.7262290243555267,391544832,17152,N/A
esb-pcgrad-rho5_lag3-d303-m3017,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,303,3017,-0.00043187949340790506,-0.00043187949340790506,0.0001011471056848734,finite,4.905057430267334,12.03456334285438,1.5773760080337524,1.2272138620726771,0.16415226459503174,available,1,1,0,0.16215309500694275,1.6272742096283326,384598016,17152,N/A
esb-pcgrad-rho5_lag3-d304-m3010,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,304,3010,-0.016548057680483907,-0.016548057680483907,-0.0024188116202479293,finite,4.7595624923706055,12.263248634315097,1.6547629833221436,1.3592033296823516,0.23638880252838135,available,1,1,0,0.16934257745742798,1.6898258504662886,400621568,17152,N/A
esb-pcgrad-rho5_lag3-d304-m3011,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,304,3011,-0.0001401116605848074,-0.0001401116605848074,-5.0298233040368956e-05,finite,5.0204763412475586,11.880179242743178,1.5515543222427368,1.1953840659931299,0.1528390645980835,available,1,1,0,0.1590903103351593,1.6666541548316713,384499712,17152,N/A
esb-pcgrad-rho5_lag3-d304-m3012,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,304,3012,0.0013231146614998577,-0.0013231146614998577,0.0001032129919869007,finite,5.0714988708496094,12.101189005188644,1.5640676021575928,1.1873232323676355,0.1492387056350708,available,1,1,0,0.16896885633468628,1.6695001381166179,383270912,17152,N/A
esb-pcgrad-rho5_lag3-d304-m3013,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,304,3013,-0.00081065148115158083,-0.00081065148115158083,-4.0794009668054798e-06,finite,5.2744235992431641,11.373748697247358,1.4122121334075928,0.63122720383107733,0.014926671981811523,available,1,1,0,0.1432955414056778,1.6603320154894936,387792896,17152,N/A
esb-pcgrad-rho5_lag3-d304-m3014,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,304,3014,-0.00024655421730130912,-0.00024655421730130912,4.2912954942408987e-05,finite,4.9948763847351074,11.702007499989122,1.5021626949310303,0.94814625810831821,0.10176718235015869,available,1,1,0,0.14498069882392883,1.6820508510837227,403046400,17152,N/A
esb-pcgrad-rho5_lag3-d304-m3015,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,304,3015,0.000262682419270277,-0.000262682419270277,-6.6051780093889789e-05,finite,5.2882308959960938,11.892241704091429,1.4955394268035889,0.96069202236830975,0.077951431274414062,available,1,1,0,0.16169987618923187,1.6917152316662165,395132928,17152,N/A
esb-pcgrad-rho5_lag3-d304-m3016,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,304,3016,4.7940987860783956e-05,-4.7940987860783956e-05,0.00012650707707440034,finite,4.8635444641113281,12.031728299846872,1.6036056280136108,1.2061077479273088,0.19395363330841064,available,1,1,0,0.1618000715970993,1.702911499567185,386695168,17152,N/A
esb-pcgrad-rho5_lag3-d304-m3017,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,304,3017,-0.00045232111588120453,-0.00045232111588120453,9.9677043067014637e-05,finite,4.9223933219909668,12.06112330565229,1.5840234756469727,1.2369463538750995,0.16825389862060547,available,1,1,0,0.16227081418037415,1.6516754157716298,403226624,17152,N/A
